address,name,symbol,current_mcap,liquidity,Authority,supply,holders,updateAuthority,twitter_solscan,telegram_solscan,image_solscan,website_solscan,owner_sol_balance,BURN STATUS,liquidityPool_tx,transferedSolanaToLp,transfered_tokens_to_lp,launch Market Capitalization
GrrMh6vmhcnFDpdf1r1oRJgKLAkrjuXYNgfpfp7AaY8E,Booking on Sol,SOLBOOKING,13192,25.9721 SOL,False,100000000.0,75,DYHZC2CW2iLfxTqCLtFNC6E1xKCcsdSzsGCCm3XjY9tc,True,True,True,True,2.341807047,NO BURNT,46ig2WHTwUjegnuRVpsSeAXLTuzmdqemAyXGzBGajacuTj9ZQpeEFTvSWBxViXxExJzdqvAvnntjweJV3HaBufZG,11.0,90.0%,2180.933333333333
2AegcsRtVeSvoGRPDBSfTRRGH8YhU2RhgnqzgCLmd4oY,Bitcoin Pizza Day,BPD,10137,15.8872 SOL,False,1000000000.0,82,xmw4w6ghcGwKfecnLtnLhRG4tFHK8K9QFjAByoEx18j,True,True,True,True,0.413653237,LIQUIDITY BURNT,5G1SYKBZjZs8XuQ44stproCzm7YzBkqU9mbKz4XydnxBwJ1njQc9Jp8avAgPURE7z6Hcj3KHvLfxV7NVw4DbACSH,5.0,88.11007577466516%,1010.4973718068322
Ej8FN2vvUonrNkL5iokbEbnWHQ3rkzaBRT8FiH5G2xt1,Ponky,Ponky,6320,15.8428 SOL,False,1000000000.0,61,EXkXdQ2YgDadYKnjm84QCsjr7Gx248cjwmvxP7PuFgw5,True,True,True,True,2.73715605,NO BURNT,b4KKYMmDQYefGBVBtju3dUs4JZjWHPBCk83smYRSk9kG6yW1kX3Zx24Kv5JVEsJoRCsjw2Pm3FdrW8XTprpDEuy,7.5,19.387755102040817%,6895.46052631579
N9uJFyHFBaqemTeMVPLukScc4AnWKh5LoRKUsDMvoKx,Breakdancing Cat,DANCECAT,20598,24.1005 SOL,False,1000000000.0,43,DdorrymAahXVmNSaDr9VwRPWuU4Ha4iqAELUuorcPJS2,True,False,True,True,22.076446869,LIQUIDITY BURNT,27SJ8MLoufmxQsnVazeR6C92sBZ1LyQXiR7U9neRsAUZmv41EEY8V3FriqLrF5HELZP2DaVi1nErNF2yNxGmmLqv,5.0,100.0%,890.4000000000001
E3vKp2ApcD7Ydn8DNrtsawnj2wjdCDEbovV4WoZS1kAg,Suicidal Pepe,SPEPE,7146,14.5758 SOL,False,1000000000.0,141,A2Az43RgCeg7HmQ4C6vWE8SPscpfEeZemZ4PovbPTLnB,False,False,True,False,0.095938526,NO BURNT,2fj8L7KkL4F6SQUnm82RUz5c2Qyv86s7jyBRopC1cKoMUaZYDWg571HvAPPQnBt7UF7bxqhpB4MkJxeufRdqHX98,7.00970657,75064.5999%,1.6640729595253256
H3xb9F89FietmjztKd3AoV7hvRHuZSac6t8KbmkhA5PE,Saitama Cat,CATAMA,14189,17.3501 SOL,False,100000000.0,68,2zeBxdZvGF5F8UbGs7aQDK6bto8Tg9mhuswJGoQs1k5x,False,False,True,False,1.264696084,NO BURNT,XduvxTJMsTejFP9gTXKw8keFw53LDhPgK2zMFPBbCmimgGoenXs74WRYHmPNm3Ve5DuKncC84nJZS8KY9CDoMkc,4.0,100.0%,712.84
BckfbADaQnLyxQM7TWWiFFsnaD7vT9dhzHqBEdDCgdZS,TrumpChain,TRUMPCHAIN,7308,14.3105 SOL,False,1000000000.0,47,BK1TdPKyXKFHKRqjoBgJnKFxu2K7J4pq5ZE2ubBjfeAt,False,False,True,True,0.6893826,NO BURNT,38egCv9ouGUAAZjNzWoEk5BHQPfkUTuzrgXV5TsfBAH48YgUgf8RLVCBh5fftRY9KpZhgVdMYU3i4q59QZnr5PRt,5.0,100.0000614000377%,892.8994517594001
HHw3NYykg6MtaoaWE6NVfL6X9FJHjKuZZNL1VUoYtK8S,VanEck Spot Ethereum ETF,ETHV,18767,29.06805 SOL,False,1000000000.0,122,CyBZFarMFusaR7zD2qQBBZDDNB1wynPx4tjPKc6RhPQQ,True,True,True,False,1.635515268,NO BURNT,2ctcoDM11tB2GVtuQCLmSdj4bZtVvgkph3vjrzTP5K3MSuNoroJ6h9nLFnwJwvBdV6pL1Jm2GjhcCRh52snNRosA,8.0,100.0%,1427.76
4mVt7q6oeanLmHsAECzLttZZkToDkDz63t4TFjvyXUzB,MVPCAT,MVPCAT,18959,23.04934 SOL,False,1000000000.0,56,FfJZ2h7fYTBpc2hRV9CfjpovZAtwCn2MRAKdm9guTZQ9,True,True,True,True,14.318759322,NO BURNT,2axvqMkJKKth5UkpzfEy9uy416zZr1bmLRYdf8vbPaxjjwoq7PcdZBYbiUJA5zUDZt33tBToujN8A6H28trPkrhW,5.0,100.0%,892.75
2Z8dmHKntrw8pKwypcAyeQ9g1jwATRXBvzUGWe2ULhky,Bear On A Fucking Couch,COUCH,8908,15.74 SOL,False,1000000000.0,86,CTUiMLcY23FG3BUvRYxh3DT47G6cZVSpUntbQYuZePtA,True,True,True,True,3.080603374,LIQUIDITY BURNT,5SzKSgNb2XQ2zSDJP6Ye3jNwrjHb6fv8DhMg2oEiesF1avqmsb9ZyWQ8h5jGfpVwCp16BSBD5a88FnJnBm2jLPpC,5.0,9.168585858585859%,9754.503189414889
5CMFXgWWixcorGz93yNu9XBiP7LYikJXjV2i8bT69pcQ,Groyd,GROYD,36655,32.02833 SOL,False,10000000.0,144,bApnS2pxC6CNSzthRZ3hVGcQp9nLo5rov2jyDdo9nxu,True,True,True,True,1.665499863,LIQUIDITY BURNT,3MNzQjKUzQjtfWf9sRofYMJzxZRAtMhRcEX5Vw4R7oKfYjDG4ob52y6ZkZtFcYjPZ5UtRYW3cCFjU4nJJaLdpZZE,5.0,0.10101010101010101%,884119.5000000001
2vRK2eHNwqUrthui2fTYzAY2tSnkeVVTkBCoLtuG3mws,Rich Pepe Story,RichPepe,18844,23.02447 SOL,False,1000000000.0,50,28F7EgaERw1GJS5Vi73FQNWkpK3qpqGy1MgMsibw7vwK,True,True,True,True,8.066958266,LIQUIDITY BURNT,wVvzjcJ16KjfRfk5nJdE8qnshwEJ2kLgbEHa4gEagYwkF8X23eqUWPpmdSa9CXGgzsj4SbPqhJqw847Ad7AfHXu,5.0,133.33333333333331%,670.3125
6se11ssrAkSh5ebpyJ8EYNNaBMvTMDyyrJMAS6kZQeuh,Queen Cat,QUEEN,143006,89.8372 SOL,False,1000000000.0,105,DoRCdrM1gDgKzvVnUnyXLHAfKXncXo3oaXX8Gzihsfat,True,True,True,True,11.783747122,NO BURNT,3bcGnc3ZGQZJA7BbMDicKvk19vvxHiwLZJMDeaLrB7upJFoHuFYMe9KGithY5TKNohvKyK2ziWmy9qsjGf9qTE1d,10.0,1000.0%,177.74
5AKPSEFhtWBQrNgZGuih1izejUfnsJVm8YAB2HyrvmJA,MetaMeow,METAMEOW,10547,17.9 SOL,False,10000000.0,81,FJrjPDmiemF62hPrHdRmNZiNoccLNeCA55XcMn3aDKH3,True,True,True,True,12.166433963,LIQUIDITY BURNT,2n1StGiD2zSwCZRs5TdYo1a4TokcLP1iVVHvTauyY468N8KmyNow2KVpuxKT9MbG5emTWCSLinAfnJ2nexLMX6Kk,5.0,0.14405070584845864%,619538.79
7MxESjZesmFL4iRvrhbW2L83dKkFfMtWduMokBtyzL6r,Fefe,FEFE,178353,122.6112 SOL,False,100000000000.0,109,5yvZRpG3Akz7CqtLq5Ayz1bW7Wu8gYxngBrT86Ca8uXb,True,True,True,True,0.847171744,NO BURNT,2T6XTWrUcfkufYjvPmQ4tn6TnQzvgoPzjhhj7Rg1nCRSaudXveJKkBKxQF3V2EKZ4zWwveiW5e3bnPB3MkWPTueA,15.0,10000.0%,26.796
FjMPhuLU898rbPnbBwoHEjpEWjr9ajZQ9TyJo3FiHqHN,Fagchat,Fagchat,15553,20.8578 SOL,False,9999999.0,118,FCC9K9T6Fmz49R22ZAXv1vFBPVwagkmryC7U9LvHNyF2,True,True,True,True,12.172729679,LIQUIDITY BURNT,5W9N6t39LjXyYxR59JpxRALGp6cKDavhZutXQ7Au74JD63Kkq7MKfSfA4iLioMnoidyY9WoR7HCBSPJhqccB7WMw,5.0,999.9999%,89.2950089295009
7q4y8fC5gJ7FLEgect7QiUYtjNoJeEDZ3hx6bKD1rvHo,chobi,chobi,6157,14.8304 SOL,False,1000000000.0,146,Hhx7nUe7tjoTuwh9NahXFfNHd7FhuWUDtsDspPoMbnkQ,False,False,True,False,4.31626078,LIQUIDITY BURNT,4of7WfZXcdFiMoFYqCDvFv5pwiF8AkW42mmfrs75gYy9mUc4xNCbZmni9y4YeEP7takMxCxbS3FDDXFtHuf2CUS7,7.0,90.0%,1385.8444444444444
64QvdxQWQasEVhtCVsucjoCatcQTYGMXiRuUHjVcDtpz,poonk,POONK,38696,29.9423 SOL,False,1000000000.0,147,G9wvf9za85M29AqQrenKXfazTpYMLpgPuLkQFyChUQRP,True,True,True,True,6.296239244,LIQUIDITY BURNT,5oF3aHSsgmXVB6N6iyQbMUYrFsfRQtespiPjrH7YAoaaXnTRZruh2zdtpVD2rKPnzdixb25DWZtEhP5aTwCSMFzW,5.0,95.0%,940.0
A8WrQa7BLyu5zEhf4ufHiSigy8nPcoKRGy6p7EjQbdm6,Cat In A Fucking Ferrari,Ferrari,28287293,1260.5101 SOL,False,1000000000.0,34,353N7mbYmGsR14S1eKMM8hoSYUhwVQPvxwq4zRcaM7R1,False,False,True,False,25.534636686,NO BURNT,3xkHLzsiE8YHgexcckwrzXLBzJDRxerdrzhHcEGmZgr1336tqebb9Wv7TRkHW4SfnWEUzhkuB4JtXU9j8cbYSu2c,10.0,100.0%,1784.8
7itPr8pt2bvvrWteZ62jh8anoDAqFQ9zjAvnUj5t8EfG,ARTHURCOIN,ARTHUR,14425,23.7127 SOL,False,1000000000.0,146,3NmV5dpGCWKZN5SWCJ3GftQ289CdYAkb3BmswiP5ZrRt,False,False,True,False,1.101795738,LIQUIDITY BURNT,5CHTFnceoHL4LeTmjF4sZUtayjPGCzJ5WABwEA2nv2VMXtZfs5js1x3v1CPq2yA2fmB5hUwimmYL278vn3huA3AK,8.0,90.0%,1579.2888888888888
7DxikLrNiBkjufYNHYobH9pSxtM7oBHTdTZ5h5jTuhht,JEET FIGHTER GAME,JEETFIGHT,10802,25.4187 SOL,False,1000000000.0,45,AqohhRct9AxPbUxiEqFcJnWNnq83zB8d92pgAt5gGbdn,True,True,True,True,2.01284713,NO BURNT,5KnkiSU5qZTTRNRxjGSZpoB6yfK6mS4e1tFakk2Ud1kuTnS9JgTQjAeSPd5tV1Ai7miYo3tME2opTmuECXzPK5MX,11.2,10.919540229885058%,18208.971789473682
G2r9ipzv8HcdSGwuezTBFdPj8t1tXKbnZbL4P5pYH3bL,Boeing Kill Everyone,Conspiracy,20733,24.1384 SOL,False,1000000000.0,49,Fcfp3fU8AFUid1YsunWauCFTYaWB1k6kpXtK6bvHFSnN,True,True,True,True,7.314003233,NO BURNT,5Yr1gdP9TMEcd7Hh7mFZGxsTKyVEte1cWnXovqcVPgUZxGsbx95sW1wR2oTk9XnwrKEHGyGcQ4ht6X3sJ9kvoRpb,5.0,10.0%,8881.5
CHkpAUM7AHzrQH9UGWHzV8hQuao3mRudkp12kJE1o8gu,ONLYTRUMP,ONLYTRUMP,9135,12.2205 SOL,False,1000000000.0,152,9jRkskthKf1yvFuni7eyUJhM5PbvekC1DYaxVdYaFLve,True,True,True,True,12.128062345,LIQUIDITY BURNT,2ppPxEGjpgnYi2AF3oPatKVEKydi5BQWaKk8cH3cVfpbZBjKex6WQHrwb88higvDDCrbjPeTZmJZBdJ8HM92d3gx,5.0,80.0%,1109.6875
address,name,symbol,current_mcap,liquidity,Authority,supply,holders,updateAuthority,twitter_solscan,telegram_solscan,image_solscan,website_solscan,owner_sol_balance,BURN STATUS,liquidityPool_tx,transferedSolanaToLp,transfered_tokens_to_lp,launch Market Capitalization
address,name,symbol,current_mcap,liquidity,Authority,supply,holders,updateAuthority,twitter_solscan,telegram_solscan,image_solscan,website_solscan,owner_sol_balance,BURN STATUS,liquidityPool_tx,transferedSolanaToLp,transfered_tokens_to_lp,launch Market Capitalization
4QDV8xrAxiLZ27dCTBZh7xz8nXgWE7N4juFB37Z5fSXJ,TrumpArmy,$AA,7945,14.9367 SOL,False,1000000000.0,108,2WPykrpDn2SJ2C12vH5RxtnjrTZQkmxab6M4jNnk8rBo,True,False,True,False,1.2093876,NO BURNT,34TjvqvmrgNUG5V1Z4YinZnzzUYDdSo4QSNagvfosfHFWbMaaNA6A4mgTE23batLqkdVMqaDZqTsJSQydk7LDd2f,5.0,15.873015873015872%,5612.985000000001
BDLEp7KqRoXxd4bnHex99uWADjtyzwfhmwW3qyPbEcAA,Trumps Army,$TA,6050,13.02866 SOL,False,1000000000.0,51,8wcd9YQcDtcyHmW6dRtT5QfdDfk9Pb18b11dDcCGm4iC,True,False,True,False,0.89636836,NO BURNT,MYtcgoUvaugp1zBRCtrjMNv69niJ1As7nyrAGBnavMGZh9kkSiAFizK7ti2VGt4tbwZK61zCtbnvfodYz5w2hWF,5.0,100.0%,892.5
Hw7cWPoTzC4951UGycVr24LpBybdGLEByNnYDCVsmnbY,Jolian Azzange,JAZZ,7317,23.1275 SOL,False,999999999.0,104,75WnVBcbZdk8qNM98xtWHKZM63csubYo7qGtCKMPKU1G,True,True,True,True,0.143840419,NO BURNT,4Pi55xCbV6GCj2XYQrZWTztZmzZ1R4BPLxw4vnZMMvnVMZ4reRUV2Akmc9uwdysFRnUYkjxpFmHuzNHYRxZD7pc8,17.0,77.7777777%,3903.24857533182
Co4gCN4fuQTqMwChRsYfckFZYhzBrRk2mBbJpW2zTMRr,Fliko Uni,FLIKO,22933,24.5002 SOL,False,100000000.0,53,7rcNyipJioPhemzQfGFyE5KmyStJ3NXtAuQEEEg1HGi6,True,True,True,True,22.296483776,LIQUIDITY BURNT,5QZjPuNpvpMzzbXnhPHPLx86EbjAcupWRhEjJ6wm6q7C8rzERruybbpvesD2GewYH4xgZoAnAmawRMX3Nmirfw2J,6.0,7.8%,13778.461538461539
HuvAEnQEcHhafo5jJPP3zWcS2PumXhYoiDZXbVyUzfm,CobyWifCat,CWIFC,7066,14.08517 SOL,False,1000000000.0,143,73MdaEJNDiuCqoyjXwzXdeQBXwqN6xUShJ5znZGdDiTt,False,False,True,False,0.077115,NO BURNT,4YLEDHDM47JQmiyVcoCDo3HZKpgHeXFchtQGi3xtWRY8j6pmuyDSJcHSesGMxCnkYy6KhuBdRnnNvv3jaYWrLxNg,5.0,1000.0%,89.43
99mDhRUahxq1kWiBGWBDoryCvPcAcQg9XSdVRrTJ4GXD,Dog Wif Hair,WIFHAIR,6131,10.9352 SOL,False,420000000.0,74,DEFRgj33hRJ4Zxa8khPJbx9ytpnSG5QLTV5Aqk9w7dLt,True,True,True,True,5.815315816,LIQUIDITY BURNT,oSgLEmVxwcwuAvWM7eE6V5Y8fTEsFMM53dWob4XRrQL2Lw8MzyJ5jUkSW4UuJpKxgNCQpAb5QcmR1aRmxovN5ZS,5.0,29400.0%,3.0700680272108842
9pj6vWPN7DwpWDDqAjasQHGEs4wy2Rffe1SAJkAQzT18,Laszlo Hanyecz,Laszlo,22685,27.5694 SOL,False,1000000.0,154,CiMPpSudLNLvqBB1CsNy5ozXm6Q25NPfKAiXUBDV6kQ4,True,True,True,False,5.0783938,LIQUIDITY BURNT,2kFEk32p5nqgpDrcX8AWdDn3TvQThEdFaxi7YM9LwsU8NuJQSxiLMmisaeqVtRGf5BrY1PKFtqwCQ6hhtERkfQiV,6.0,0.1%,1082040.0
D3KWqBA2Pf2kGcGLagKARMZR66SwnDyp8t84Pw7dWLJQ,Dede,$DEDE,21677,21.6097 SOL,False,1000000000.0,59,5R6huPpLyooU4o1SoquwJzK4LqJHHw1jqo2EhPodSqby,False,False,True,False,0.317469082,LIQUIDITY BURNT,5XRKwLj5c9pXynKqnVpESfr8gFV6ZKWvrTyWNzrQFVjpuzRbFhkvCte2Zge2ueEmiMWV2jQ2h4LzugSKRd5hbVWs,5.0,80.00000008%,1132.0624988679376
5tFqyPHb6yf6CEzWFCfJzrLYgHW4f4VMT3bLyznXo8Kn,APE TAXI,TAXI,193684,101.5586 SOL,False,1000000000.0,136,5Y1pLbTsfz45hYGiY3u9wMubqpGg6PHWFwK9p49APBbu,True,True,True,True,16.75440914,LIQUIDITY BURNT,nFRfE8x7eu1u9pp8EvNvn3ej2QGNAaiLmjwH11nSTHBpBe8GQswdMDyaY4fmLEcg5szQZn9EzEvC5tUP1L2gpLS,10.0,45.23809523809524%,4036.6421052631586
GDKYXqRajEg6reHjHHHRSr5RFtxf5s8w2PKhfne4sG7K,Make Pepe Great Again,MPGA,405551,126.8747 SOL,False,1000000000.0,160,8YWuhmyDp9dF3tghbraTNAsqXmC2vgyUMd8U2U9FZHJk,True,True,True,True,1.260135422,LIQUIDITY BURNT,2c4f4XemAtQBTzkeCAqyXpcM6t6w3LuoTuPYWfW4CcDFaCjruoVyENyQ4YaxUJ2KwgMrk9R4zEsFzfRApQLFjxHQ,7.0,100.0%,1268.05
EinpB61jPABjkMzGUisjSxkGrTsLTHkFRNKDBqXgoyfx,DEPE,DEPE,9807,16.1385 SOL,False,1000000000.0,51,6KEa55YYrSiQFVGBZpbHfxwNo6Rwdd6VrAXHZi7H7w7x,True,True,True,True,0.14145816,NO BURNT,26dQTeGjsS7QAwrHQFDwcu3Thg7GjcmVezxGBr4UcryhBxHRzvgPeyvmCTd9EK7R8fMnd32CHGBQ5PcXBfrHdN2L,5.0,96.397811%,941.0483397802467
9BvCCVidTc1Te1pVEstFT2jJ43jWj2e6dhdmoXwcFQHo,PEPE GENERATOR,PEPEG,216676,104.2347 SOL,False,1000000000.0,137,39pvELk3rEo4EPFCTZcv5GNXzKrABm57qJf3kqiQJBA1,True,True,True,True,0.912596863,NO BURNT,3dRP3LKCZvXom42UnB5RrR7ESq2E3QJPLchHV6L9i8QwvhMDXUqM2LcMXPEzKKVt4SiJWMy1aSMoRWdmPeBzJjsT,10.0,90.0%,2016.3333333333335
Bn9vzteJLKePX15qmnrCLzevysoEQaZxMESbJnku4fBM,Cringi,CRINGI,165341,91.1474 SOL,False,1000000000.0,25,2s8jcrDM8RvVc5TMGjosvUtY5gNAvuCoGdXxEqsb4YeM,True,True,True,True,14.069443701,LIQUIDITY BURNT,fatbQgqXhQvkd9FkkU5Q48WmapVdA4rXuiyHJfJ2GeFATVWhcYR2htn5jEepFbk2vK7H6nwxWEtkw8Buuv8JiA9,10.0,90.0%,2012.9999999999995
5W3BAsDpBPYKYZ74ZiiUmUDyNtxkWz1rz6khPDLQ3mmS,Trump Bonk,TRUNK,14574,18.5408 SOL,False,1000000000.0,60,7XXeVyuz3VB4W1htTWF1W98C7kf7914xMgJz6RoNTepr,False,False,True,False,0.507057997,NO BURNT,2jeCJirbC45fv6dwr7eMxM6ms8crvER2eboS7HnnnBrkBn5khBvsM3PUAyY5hGs5NV7isMHWKWqSn2YaV2zXYiS8,4.0,10.0%,7199.2
address,name,symbol,current_mcap,liquidity,Authority,supply,holders,updateAuthority,twitter_solscan,telegram_solscan,image_solscan,website_solscan,owner_sol_balance,BURN STATUS,liquidityPool_tx,transferedSolanaToLp,transfered_tokens_to_lp,launch Market Capitalization
8zcQNQW4e3F6DPJu55GogynVvuv7io7XJvwaqa4YPcK3,QWEEN,QWEEN,10619,16.3915 SOL,False,100000000.0,76,BoMSSGnWmmJGcKHZXPmRr1o6SiXMGdeuxHtCMBfWY1Q7,True,True,True,True,0.95804997,LIQUIDITY BURNT,4y1uVpmrGJmkR1pZqRgocsiKEhtbyvxEw3GjbBc7nS711BkhcJLqntCoWrgbQ5WC4TgpQd5cmF4uNRmyALvTuTKs,5.0,9.0%,10013.888888888889
E6shTXRGXwvX3rkDMS7AXWxJZbTuM41RxULCK9VXEaMb,BOBAK,BOBAK,9158,14.6383 SOL,False,333777777.0,134,Guro4y7WSEVWFW7nRzQAsfLnPEtrr8cMyyqPX9b9Ui3a,False,False,True,False,2.669057884,LIQUIDITY BURNT,664Bccr94GJa82sshTfW6z6ow8fscrC8ZTvE9x5i8D6WN7TFe5RtcAswA2aCghDV19kYeXDtVDpgYcM4sqmjJHcG,6.0,23.3775308%,4617.510757544373
BBzT7S1QRjzsLruJA2eqq6d49thtFN7y5515zhAH218q,Elon Wif Trump,EWT,14453,17.001849 SOL,False,100000000.0,70,DDCJZzo9R2nj9XqyCg64KKXZmnsbTdXM6oRi55URoykf,True,True,True,True,2.298904561,LIQUIDITY BURNT,3PRPGhDzmC1sgFCTFL1nVtUHhuVwsiRh51foS1TQKQqjCBAEF21HnBbnj1GYKszzvZMj8XfXN4FSJD91f6jPa2uD,4.0,9.0%,7996.444444444444
HnqgVhhDTnSaSnEbJnpqU64DTzsZxkC9ukgG89Go9oU5,Garfielf,GARFIELF,41840,31.6726 SOL,False,1000000000.0,82,A84p4nKmM1bucTzb4DNR29BJQz5gveNEPmzTv8VyUvzp,False,False,True,False,0.092411583,LIQUIDITY BURNT,33mJAndPYVVMkkw5or12Y3MkkkCfGgB9wmTTAKPmL9o6yLUpRUHohnUeJjBEXxasaQFd7dCZER1CUsXCRkFYsuVa,5.0,850.0%,105.82941176470587
6JdtQeEwtEdPXozR7UrUhq14ctMmsWpX7MY1qTwq8w4L,Gambling Addicted Youths,GAY,8117,15.006338 SOL,False,1000000000.0,33,73hCi44k9KsRKhFQUzExi2mkykFAB6481dJQU3W6dPyQ,False,False,True,False,49.6143826,NO BURNT,1MucUv4opi1NcoyrAB8N75hVQC6GDpuj38dBcgF7toNJxJYhYRdakBUH6oaDbxq3G4hYWf8Vwcpenq1Nwa4UVTs,5.0,1000.0%,89.925
EZNXMgjsa3pgD6HhM1HssFtqpNaKoXCpLnxoeajRYWHu,Grab Her By The Sol,GRABSOL,77519,46.4077 SOL,False,100000000.0,68,5CQ7MGfm8UmBSr56trXGjtbhTrNwgbJLaBDTQmFjjxz8,True,True,True,True,0.314999613,NO BURNT,4PuBpRoYxPTL1acC4oxYu2s4Jpzww5JwkcYmPazR1h7YrMPrQuqPBsxj72wkTcSq8ea17EbQPQ12zCFdDrchD5JR,5.0,10.0%,8989.0
DKw3gnt5AzCBieepZpxudjWjSQer9CBc17KSVE8sjtpk,Jensen Huang,NVIDIA,138212,62.0664 SOL,False,1000000000.0,28,3a3x6cFSCDpio9WTHuzFbF4ReKuVasjDWaHB9W3ngHRy,True,True,True,True,3.714524747,NO BURNT,jMHQhchNAoJERUwHqy4kQ87SxKWMKqRaVa2EAyFqwMCMm2wxjofxip4VYsG6xuNUy3fBXXcsY5kDG4gZ4a3FDxj,5.0,90909090.9090909%,0.000987085
6AmgWZ8ZWd4wioPefT3CFJUfdioRyb7ko1FSPWKVZVF3,Pepe's Wifey,WIFEY,128184,70.8351 SOL,False,1000000000.0,137,DK5WM37X7DZJhBeHjpBDFNEAJxk9LKY23XsEJtd5FPSR,True,True,True,True,1.614932288,LIQUIDITY BURNT,2GCbD9YtyoBNsY93LcUkP6AVF7fGig6539s2j8s3vjkCDYNZH4KewMntnDNLwXV1Mm8BUMXHRbt6vEbiaYGizPuE,7.0,10000.0%,12.5832
HwJRV7qqsxC3zcrRVtJXkmg6bGKj4nMxwzoZdiKb19rF,Book of Pizza,BOOP,18887,22.9608 SOL,False,10000000.0,163,PvZA62QrDFCGTeTsJiNwX7nLtyyrumYBrfEwYYUnQcL,True,True,True,True,8.941902348,LIQUIDITY BURNT,2cZHGX9mamMYaSKMNd2w4K9eD9tWmAts3xgenTxkaUsmraAF31GFFfDFUX64VRBbxMv2BcaVimWRf4MKcyTeZRoe,5.0,0.6666666666666667%,134752.5
5X8BExi1drQRAnG73UJbKAc4721GewmAn93JJ6EDcZcA,Pepito,PEPI,20709,24.008491 SOL,False,10000000.0,112,5Eiy4JJvoPKbWoBsCQNKqSn9miXBAX1abtNiZinaMdXn,True,True,True,False,3.821384501,LIQUIDITY BURNT,rjpC9AETM4xiBKy98dR5gsmh2zmEyP71Xi8UYScnPLjLpsD9Feewek2L7CK52HzVn85PAy8AgGhQrDsYMeUqkhQ,5.0,1.0%,89665.0
AikYK7rAVjJCmgicddzRbqpFyE9ju1mKnKkh5Ss5HXmV,Crypto bill,FIT21,92426,50.7581 SOL,False,1000000000.0,19,3a3x6cFSCDpio9WTHuzFbF4ReKuVasjDWaHB9W3ngHRy,False,False,True,False,0.431422939,NO BURNT,5adYahJYviE1v8fGjciPpSxTyEqLsx9EFzjYc5mYrED86tobU1eXw4sPNUi7qoqXvSvWoqSSQNz7u3XYeViN7YnM,5.0,100.0%,895.95
7Txq4v5DLohosMhSbNZV9PuowCzmZaSxKkifi26Bsq7G,BOX CAT,BOX,24947,26.437 SOL,False,1000000000.0,38,CKMGduMXDDURHQ1fi3pGQimEmPshMGztBwBfinA3wLux,True,True,True,True,0.838098656,NO BURNT,31gpYyCcXeVDYQT4G7Y5cS1VynvwVACoJgTdEfWeCYZsBrxqrdxFQn1UST6ky4a9Caps2wECwFfvHpfgo7zG5Jkv,5.0,14.405070584845866%,6191.5698
5y4GbrvB7EtUAoRhBv7JP3LHvEEfHq4K9LgnCKGDzPzY,Pepinator,PEPINATOR,8350,15.3021 SOL,False,10000000.0,99,4W9QNKjkLkXRrbcUU4JJWikZtb5mTWSimHsZm98ipLtr,True,True,True,True,2.126218249,LIQUIDITY BURNT,4PsWDixkKyWkuPfW82u3mRd7Vi64NsC1svAaLF2pS2tW7HNuy6Ef5bUnYkcyMtkWxKhvdSxYsjUbJCqigbk5oWoq,5.0,1.0%,88879.99999999999
DVx5fXczJ2HLULnRhjjGHwvXBkPGyvuRAMmFqGRL8xCU,PepeFork,PORK,20758,23.6901 SOL,False,10000000.0,53,9yLqqumDHVYRG3nmm8651sc2N2afVRWeCx7f2cuXVLWs,True,True,True,True,1.162962982,LIQUIDITY BURNT,GLayY8uERDBWvMS6Frn8XQAF29EYgGBXaFYMoGFFwBYgDxMQpcaF4YFe8W4YkXvfJFNcRZ28s2iv9umMGNx4xa6,5.0,100.0%,888.9499999999999
d5JFyA6iNVVNnDsM5XRyhoSWLM7HZ6CHAhbJXj1RqpE,PEPECITO,PEPECITO,32446,25.6775 SOL,False,123000000.0,82,HzvPEcrJkVHwQ1hkYyTzF9kEigxm2gnzr5b6U7qu9T9x,True,True,True,True,37.886644597,LIQUIDITY BURNT,4dALvfoYuRQSJ5dN1waSmJX85cosMrYLP5eW455uQRSSUAZPXKcKYoxyZHVrb4P9qyviYvi7JhG1FqEvQEQxSgTi,4.0,11.07%,6403.97470641373
HSihrtMU22gj53KugEKsgS2eiGadV9P4gzLgMjaxwd4a,PEPESR,PEPESR,9824,15.8505 SOL,False,1000000000.0,74,7pS3kRyfFveWypeRJFB888uCyXV5yx8gdgviUZ6EaZnv,True,True,True,True,1.253204235,LIQUIDITY BURNT,5tXA5k8ueJQtEQZxHLoX3V7bkeA5Sk9HpkSDy6rNXtG7GGfXMN4djphKDcy8xsTXp44TawrneL6XyGDcthFPay7A,5.0,90.60000000000001%,978.2560706401766
6hSLhKyG9PJ8CLabTaBKZd9C5vHUp8PMrEyNpVmbwxTZ,pebe,pebe,21743,23.2569 SOL,False,1000000000.0,96,5vXnCPXq344g7g2CFahk4LrAJTDyHCMnv286a58xi28b,True,True,True,True,1.217750237,LIQUIDITY BURNT,HBqjv3yTr3uCkzK3JJEoTe7eQRzjTrV5ry9aA9z4dnbjgmasr8ZXT2tCRzR2e4KrvVK4tvf94PKmqDtedYcrjwk,5.0,894.9999999999999%,99.25139664804469
