address,name,symbol,current_mcap,liquidity,Authority,supply,holders,updateAuthority,twitter_solscan,telegram_solscan,image_solscan,website_solscan,owner_sol_balance,BURN STATUS,liquidityPool_tx,transferedSolanaToLp,transfered_tokens_to_lp,launch Market Capitalization
Hw9dU6NPTL3RuSkS6d5wEwGNWdeb6mbKEunfteT9KEy8,Kawaii Cat,KCAT,6109,12.6919 SOL,False,100000000.0,61,3RBaMwrAEVZ5gcSH36kYuDSA4gNVTmFch8y2pbo7Lt55,True,True,True,True,2.077731181,NO BURNT,3Svd87NMi13ZPEvyHa7qvi1ZbSwcrYgCPW25ZTGYsUzp8s1uB2baqBWGSt57iYcVenCnT1t7XyN5xqvzLgFf7k3q,5.0,91.0%,948.6813186813187
6etaWHu7XTDVCCy8XDkcdUdsU8Qg4a9gLVkup3H3J6QQ,CAT PEPE,CEPE,1989,9.6557 SOL,False,1000000000.0,39,6mfeYE1ZcYxZE9WT7sdqBozSHMnEwcmw7W7or1FZtg3u,False,False,True,False,0.204506397,NO BURNT,3NBbHgu3fX38WoUC6v5kdG5BFQpxkzqPBWAKu499EbPEEUPaTS7vhPJqYEZYw2zAvmZJBptu8iVUBrySgMLxzSpZ,9.0,90.0%,1725.6000000000001
DgFREszWqspC4JRNt9pGT9FcZ59uhnEPuYZRVk5eQ5fX,WHALE CAT,MEOWWHALE,9344,13.07312 SOL,False,1000000000.0,72,2R4igrHEHjHVbhT2fsFexRtkvXZ42WDqndtkNGipGyKQ,True,True,True,True,1.484974919,NO BURNT,4BhRjHddrbUJ3ixtXiKCE6Yj1deMeBAoVVaxfDNijJz82N2k4D5rTZAmSe8hmjugk6zPMfCiPkY5eZFGsdXmSFWQ,4.0,65.0%,1064.3692307692309
4DGcrd3V3Z1qiFnPfCz9gp989LKJfKty1xGRv1y4dXsK,Browni,Browni,1539,4.9701 SOL,False,1000000000.0,64,CXtC3DA43vKpnvxmyXwhw8Ma1n3U7Hugz2xX9gctkuwq,True,True,True,True,0.416670942,NO BURNT,2S9HKVPN2nRXEfK6mXFVUDrNoML6orsXj7cQCcibywktHRowQTw8ZdYcQBf3tr1qGfM1sp1rH7NaDdksZePzXrJH,4.0,69.0%,1003.1304347826087
F2MZbfCc2fHytiWg7rQrpXmeYRXCZQNKpVMSjhL9m341,bibi,bibi,13770,18.9578 SOL,False,1000000000.0,79,6DiYzBNEEPqnJZ2FpXM4WfKMhqLSTc5PxKxK885Q8EeE,True,True,True,True,1.868497304,NO BURNT,5u2kWKv6Ff2W53qDjTP3m7MxFfmY1P6SbKpSxTQimZwxyb1GtSPqBP8HXu7FTkPxcG46Lv6ArEnvh5eXb3Xgbk9d,5.0,90.0%,961.6111111111112
BkVbnVgzuhz8tuu1bNGs5KUGNAnJDPi5oqzBtGbXCBZu,P-Diddy,DIDDY,14981,19.7448 SOL,False,100000000.0,64,47fTn6sQEwBaFRpqrCoMuwfcvqQaTAS3nmm45E6QAEJ7,True,True,True,True,0.957979194,LIQUIDITY BURNT,25gUjcBEuKBdtDVuR9JptWUZmCN1YRGvTzRjYPJ7N6Ti6ixvQrXHAoh8TvqaA6sLFpD74MzLqhhq1WUGRLwH566K,5.0,90.0%,962.1666666666669
53Tqiqe6k8tjjUnu72srQjgjCXhE8gDfjLfqqEKhNgm2,BIG BOOBS,BIGBOOBS,16920,20.1465 SOL,False,1000000000.0,68,7bCYDxjvEYVBteXWF1KSNRfwUPDkUzUE8ewtZEFhFhQM,True,True,True,True,0.421616801,NO BURNT,2cVKCRx15iU1cEP3DWpKQ2U2Qs5qieHFhcA73jH37GSn9JV3FJHqza6Ph3ffgfwNY8ExB7gnGfaJBwTSFXKyB9PU,5.0,90.09%,960.0399600399601
9sinyNw6Tgp7bXNUW9YtSb2sAANqo12WvnJbMhP9pJiR,Kit-kat,KITKAT,1963,5.7434 SOL,False,100000000.0,58,3KajGjdbbAPGpshcq8dA44wJyxBB8MXkomqUDjWvG3cb,True,True,True,True,3.561670843,NO BURNT,5efxJSAyFLjzoqTj7FtqkNJGMGLFSKSd1my96AGavr6s7rtiUojdR58a1zUpxPCDoBUYS4uZ9qthJQ1iDbEUf2MR,5.0,66.740216184745%,1298.617309840396
G66VnffBLfsswk66nzuDEqtG9R6GWxWNNNUXGSn7DvDc,hik,HIK,4861,10.4334 SOL,False,1000000000.0,31,5uoYCtoWqPvmRbH4FZgiuCgx4W4GtwWAUthMThs9SiMG,False,False,True,False,0.770476467,NO BURNT,4jA7RngMfu1w94a5b4RyeVAXWBrQfLfC2GVocG4t8fthEW5mCnUPdVZyW6yaCyiWUMZUHHnrdLjN4V1NpBeXNdfP,4.0,97.0%,714.4329896907216
98ifaFzdh5C1TU13TNaf8eK65xabGC8eWTheph2uRpcx,General Michi,Genchi,943,4.6548 SOL,False,10000000.0,44,GSQWjG755Z9PHLBivkJroJcCz9Wp9xoMtcC1CxdNLf56,True,True,True,True,18.481561776,NO BURNT,2EB7khBQxacXNGLy3azKkKFLFK8k9oEw9TMusymKLmRdRXeRDWephfah8FM1iM9bW3uaCJRDP8wApfRWFYvXrG3J,5.0,80.80000000000001%,1072.772277227723
